customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,total_sessions,avg_session_minutes,total_usage_minutes,avg_pages_per_session,unique_features_used,total_tickets,avg_resolution_hours,avg_satisfaction,health_score,Churn_Binary,HasPhoneService,HasInternetService,IsSenior,HasPartner,HasDependents,UsesPaperlessBilling,HasTickets,charges_per_tenure,charges_vs_monthly,monthly_charges_deviation,pricing_tier,total_services,has_protection_bundle,has_streaming_bundle,has_tech_support,is_month_to_month,has_long_contract,uses_electronic_check,uses_auto_payment,high_risk_payment,is_new_customer,is_loyal_customer,tenure_segment,revenue_per_tenure_month,avg_session_per_month,avg_usage_per_month,is_low_engagement,is_power_user,feature_adoption_rate,tickets_per_month,has_poor_satisfaction,high_ticket_slow_resolution,support_experience_score,total_risk_factors,risk_level,tenure_x_monthly_charges,services_x_tenure,engagement_x_satisfaction
0464-WJTKO,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,No,10,72.87,728.66,31.0,5,3.0,35.67,3.67,65.7,0,1,0,0,1,1,0,1,20.011643835616436,72.6429636996519,-60.59585635359117,Low,0,0,0,0,0,1,0,1,0,0,1,Veteran (4y+),20.011643835616436,0.136986301369863,9.981643835616438,1,0,0.8333333333333334,0.0410958904109589,0,0,111.36500000000001,2,Medium Risk,1447.2,0,36.7
8902-ZEOVF,Male,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,951.55,No,5,62.12,310.61,31.0,3,1.0,27.0,2.0,39.1,0,1,0,0,1,1,0,1,19.823958333333334,47.435194416749745,-47.70294117647059,Low,0,0,0,0,0,1,0,0,0,0,1,Mature (2-4y),19.823958333333334,0.10416666666666667,6.471041666666667,1,0,0.5,0.020833333333333332,1,0,104.0,3,Medium Risk,942.35,0,10.0
6778-EICRF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,32,61.07,1954.36,28.62,6,2.0,15.5,2.5,65.9,0,1,1,0,1,1,0,1,72.848,24.344338992113354,13.456382978723397,High,3,1,1,0,0,1,0,0,0,0,0,Established (1-2y),72.848,1.28,78.17439999999999,0,0,1.0,0.08,1,0,112.25,1,Low Risk,1795.1999999999998,72,80.0
2662-NNTDK,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,1600.95,No,7,79.09,553.64,25.71,6,0.0,0.0,5.0,72.3,0,1,0,0,0,0,0,0,24.256818181818183,64.52841596130592,-55.64802631578948,Low,0,0,0,0,0,1,0,1,0,0,1,Veteran (4y+),24.256818181818183,0.10606060606060606,8.388484848484849,1,0,1.0,0.0,0,0,150.0,2,Medium Risk,1612.0,0,35.0
4132-KALRO,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,7,59.12,413.87,24.14,5,1.0,36.0,4.0,46.3,0,1,1,0,0,0,1,1,79.85,3.9584572674995044,43.41732954545454,High,3,0,1,1,1,0,0,0,0,1,0,New (0-6m),79.85,1.4,82.774,1,0,0.8333333333333334,0.2,0,0,119.5,3,Medium Risk,403.4,12,28.0
3902-FOIGH,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes,11,55.35,608.87,24.55,6,5.0,44.6,3.0,51.9,1,1,1,1,1,0,1,1,93.73461538461538,12.022000789265983,44.51367521367521,High,3,1,1,0,1,0,1,0,1,0,0,Growing (6-12m),93.73461538461538,0.8461538461538461,46.83615384615385,1,0,1.0,0.38461538461538464,0,1,95.2,4,High Risk,1216.1999999999998,36,33.0
6772-KSATR,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes,10,36.8,368.05,25.0,5,4.0,39.0,3.0,43.3,1,1,1,0,0,0,1,1,40.85,0.9998776159588789,31.2141924959217,High,1,1,0,0,1,0,1,0,1,1,0,New (0-6m),40.85,5.0,184.025,1,0,0.8333333333333334,2.0,0,0,100.5,4,High Risk,81.7,1,30.0
7112-OPOTK,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,Yes,29,70.99,2058.71,26.21,6,8.0,27.25,2.62,67.0,1,1,1,0,0,0,0,1,63.85735294117647,31.80706123644887,1.7984375000000057,Medium,0,0,0,0,1,0,1,0,1,0,0,Mature (2-4y),63.85735294117647,0.8529411764705882,60.55029411764706,0,0,1.0,0.23529411764705882,1,1,92.575,5,High Risk,2252.25,0,75.98
2874-YXVVA,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,29,60.55,1756.03,28.72,6,0.0,0.0,5.0,76.8,0,1,1,0,0,0,1,0,103.85142857142857,34.58091523166207,35.45538461538462,High,5,1,1,1,1,0,1,0,1,0,0,Mature (2-4y),103.85142857142857,0.8285714285714286,50.172285714285714,0,0,1.0,0.0,0,0,150.0,2,Medium Risk,3573.3999999999996,170,145.0
1245-HARPS,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,292.4,No,10,55.18,551.84,27.5,5,3.0,30.33,2.0,42.9,0,1,0,0,1,0,0,1,19.493333333333332,14.326310632043114,-42.265789473684215,Low,0,0,0,0,0,1,0,0,0,0,0,Established (1-2y),19.493333333333332,0.6666666666666666,36.78933333333334,1,0,0.8333333333333334,0.2,1,0,97.33500000000001,3,Medium Risk,285.59999999999997,0,20.0
4210-QFJMF,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,Yes,19,73.6,1398.46,30.0,6,8.0,38.0,3.5,56.5,1,1,1,0,0,0,1,1,63.45,4.007705912076806,21.717329545454554,High,1,0,1,0,1,0,1,0,1,1,0,New (0-6m),63.45,3.8,279.692,0,0,1.0,1.6,0,1,96.0,3,Medium Risk,316.6,4,66.5
4323-ELYYB,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,218.55,No,14,52.08,729.11,28.43,5,0.0,0.0,5.0,57.0,0,1,0,0,1,1,0,0,15.610714285714286,10.922038980509745,-40.07064220183486,Low,0,0,0,0,0,1,0,0,0,0,0,Established (1-2y),15.610714285714286,1.0,52.07928571428572,1,0,0.8333333333333334,0.0,0,0,150.0,2,Medium Risk,260.0,0,70.0
4293-ETKAP,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No,21,78.02,1638.46,24.76,6,3.0,27.67,3.33,74.0,0,1,1,0,1,1,1,1,76.8469696969697,63.869789699030335,-1.0480263157894711,High,4,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),76.8469696969697,0.3181818181818182,24.825151515151514,0,0,1.0,0.045454545454545456,0,0,111.965,0,Low Risk,5161.0,260,69.93
6064-PUPMC,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,No,30,43.27,1298.05,23.93,6,0.0,0.0,5.0,74.4,0,1,1,0,1,1,0,0,59.30625,24.879391714735185,-4.362352941176468,Medium,2,1,0,1,0,1,0,1,0,0,0,Established (1-2y),59.30625,1.25,54.08541666666667,1,0,1.0,0.0,0,0,150.0,1,Low Risk,1315.6000000000001,46,150.0
6504-VBLFL,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,No,42,60.37,2535.42,26.02,6,3.0,19.33,2.67,81.2,0,1,1,0,1,0,0,1,54.79642857142857,52.35625319911278,-9.229687500000004,Medium,3,1,0,0,0,1,1,0,0,0,1,Veteran (4y+),54.79642857142857,0.75,45.275357142857146,0,1,1.0,0.05357142857142857,1,0,109.535,2,Medium Risk,3223.0,165,112.14
6322-PJJDJ,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,No,30,68.63,2059.02,26.57,6,2.0,41.0,4.0,77.6,0,1,1,0,1,0,1,1,93.81299999999999,49.47421158105684,21.801515151515147,High,3,1,1,0,0,1,1,0,0,0,1,Veteran (4y+),93.81299999999999,0.6,41.1804,0,0,1.0,0.04,0,0,114.5,2,Medium Risk,4645.2,147,120.0
0330-BGYZE,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No,36,64.49,2321.61,28.86,6,1.0,25.0,5.0,88.3,0,1,1,0,1,0,0,1,100.94426229508197,60.068286020876016,28.38223684210527,High,4,1,1,0,0,1,0,1,0,0,1,Veteran (4y+),100.94426229508197,0.5901639344262295,38.05918032786885,0,1,1.0,0.01639344262295082,0,0,135.0,1,Low Risk,6150.0,240,180.0
1085-LDWAM,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,No,14,63.04,882.61,23.93,6,2.0,41.0,4.0,73.6,0,1,0,0,1,1,1,1,20.609285714285715,70.85707269155206,-50.473157894736836,Low,0,0,0,0,0,1,0,1,0,0,1,Veteran (4y+),20.609285714285715,0.2,12.608714285714285,0,0,1.0,0.02857142857142857,0,0,114.5,1,Low Risk,1404.15,0,56.0
7586-ZATGZ,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,No,27,58.75,1586.28,23.56,6,2.0,21.5,3.0,69.3,0,1,1,0,0,0,1,1,82.1719512195122,39.67789424096102,18.31562500000001,High,1,0,1,0,1,0,1,0,1,0,1,Mature (2-4y),82.1719512195122,0.6585365853658537,38.689756097560974,0,0,1.0,0.04878048780487805,0,0,114.25,3,Medium Risk,3396.0,40,81.0
7197-VOJMM,Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,34,54.42,1850.3,30.26,6,1.0,23.0,1.0,73.0,0,1,1,0,1,0,1,1,68.70073529411764,67.49963878052303,-3.13418367346938,Medium,4,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),68.70073529411764,0.5,27.21029411764706,1,0,1.0,0.014705882352941176,1,0,96.0,2,Medium Risk,4636.400000000001,268,34.0
3318-OSATS,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes,20,59.62,1192.31,21.8,6,5.0,31.8,3.4,65.3,1,1,1,1,0,0,1,1,96.5013888888889,36.39272993924157,33.530681818181826,High,2,0,1,0,1,0,1,0,1,0,0,Mature (2-4y),96.5013888888889,0.5555555555555556,33.11972222222222,0,0,1.0,0.1388888888888889,0,1,105.6,3,Medium Risk,3340.75,70,68.0
5828-AVIPD,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,Yes,34,53.34,1813.59,29.26,6,4.0,21.0,2.25,64.7,1,1,1,0,1,1,1,1,93.7775,18.577159270998415,43.080136986301376,High,3,0,1,1,0,1,1,0,0,0,0,Established (1-2y),93.7775,1.7,90.67949999999999,1,0,1.0,0.2,1,0,102.0,3,Medium Risk,1918.05,57,76.5
1843-TLSGD,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,No,14,70.41,985.7,29.79,5,0.0,0.0,5.0,57.0,0,1,0,0,1,1,0,0,19.45357142857143,13.056088207094918,-39.220642201834856,Low,0,0,0,0,0,1,0,0,0,0,0,Established (1-2y),19.45357142857143,1.0,70.40714285714286,0,0,0.8333333333333334,0.0,0,0,150.0,1,Low Risk,271.05,0,70.0
9626-VFRGG,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,21,59.64,1252.51,28.76,6,1.0,7.0,4.0,70.0,0,1,1,0,0,1,1,1,86.78690476190476,41.18235227657892,19.159999999999997,High,2,1,1,0,1,0,0,1,0,0,1,Mature (2-4y),86.78690476190476,0.5,29.821666666666665,0,0,1.0,0.023809523809523808,0,0,134.0,2,Medium Risk,3628.5,82,84.0
7075-BNDVQ,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No,11,58.6,644.61,26.45,6,0.0,0.0,5.0,57.7,0,0,1,0,0,0,0,0,27.15,3.877463581833762,-22.432670454545452,Low,2,1,0,0,1,0,0,0,0,1,0,New (0-6m),27.15,2.2,128.922,1,0,1.0,0.0,0,0,150.0,2,Medium Risk,140.0,8,55.0
9143-CANJF,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,28,61.79,1730.12,26.93,5,2.0,5.5,5.0,68.5,0,1,1,0,1,1,0,1,52.794,23.92766497461929,-6.1936170212766015,Medium,2,1,0,1,1,0,1,0,1,0,0,Established (1-2y),52.794,1.12,69.20479999999999,0,0,0.8333333333333334,0.08,0,0,142.25,2,Medium Risk,1323.6,48,140.0
7284-BUYEC,Female,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,13,77.68,1009.8,28.54,6,0.0,0.0,5.0,59.2,0,0,1,0,0,0,1,0,38.233333333333334,4.501569858712716,-10.05375939849624,Medium,3,1,1,0,1,0,0,1,0,1,0,New (0-6m),38.233333333333334,2.1666666666666665,168.29999999999998,0,0,1.0,0.0,0,0,150.0,1,Low Risk,254.75,15,65.0
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,15,57.42,861.27,30.0,6,0.0,0.0,5.0,60.4,0,1,1,0,0,0,1,0,61.708333333333336,5.784252460553038,2.9962406015037573,Medium,2,1,1,0,1,0,1,0,1,1,0,New (0-6m),61.708333333333336,2.5,143.545,0,0,1.0,0.0,0,0,150.0,2,Medium Risk,320.0,10,75.0
1086-LXKFY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,8,61.28,490.21,30.0,4,3.0,32.0,3.33,38.4,1,1,1,0,1,1,1,1,34.55,0.9998553031399218,18.614192495921692,Medium,0,0,0,0,1,0,0,0,0,1,0,New (0-6m),34.55,4.0,245.105,1,0,0.6666666666666666,1.5,0,0,109.8,4,High Risk,69.1,0,26.64
4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,45,63.95,2877.94,30.98,6,1.0,23.0,4.0,93.0,0,1,1,0,1,1,0,1,78.27671232876712,71.24049370402692,-0.4958563535911651,High,5,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),78.27671232876712,0.6164383561643836,39.42383561643836,0,1,1.0,0.0136986301369863,0,0,126.0,0,Low Risk,5774.400000000001,360,180.0
2229-VWQJH,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,13,46.92,610.0,31.92,5,0.0,0.0,5.0,59.5,0,1,1,0,0,0,1,0,49.33,25.01013993104847,-12.043617021276603,Medium,1,1,0,0,1,0,0,1,0,0,0,Established (1-2y),49.33,0.52,24.4,1,0,0.8333333333333334,0.0,0,0,150.0,2,Medium Risk,1183.1999999999998,24,65.0
9194-GFVOI,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,47,66.8,3139.76,25.64,6,0.0,0.0,5.0,89.9,0,1,1,0,1,0,0,0,83.06046511627906,42.33760075865339,18.768461538461537,High,5,1,1,1,0,1,0,1,0,0,1,Mature (2-4y),83.06046511627906,1.0930232558139534,73.01767441860466,0,1,1.0,0.0,0,0,150.0,0,Low Risk,3542.7,210,235.0
1336-EZFZY,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No,12,76.09,913.06,29.58,5,0.0,0.0,5.0,53.3,0,1,0,0,0,0,0,0,16.66,4.1525423728813555,-37.38267045454545,Low,0,0,0,0,1,0,0,0,0,1,0,New (0-6m),16.66,2.4,182.612,1,0,0.8333333333333334,0.0,0,0,150.0,3,Medium Risk,80.2,0,60.0
4282-MSACW,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,25,46.67,1166.73,26.36,6,1.0,43.0,3.0,75.9,0,1,1,0,0,0,1,1,116.46304347826087,68.56027642692602,43.879000000000005,High,6,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),116.46304347826087,0.36231884057971014,16.909130434782607,1,0,1.0,0.014492753623188406,0,0,106.0,1,Low Risk,7969.6,408,75.0
1403-LKLIK,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,14,71.33,998.58,31.0,6,2.0,38.0,3.0,59.6,0,1,0,0,1,1,0,1,17.041176470588233,28.8115365489806,-46.35156249999999,Low,0,0,0,0,0,1,0,0,0,0,0,Mature (2-4y),17.041176470588233,0.4117647058823529,29.37,0,0,1.0,0.058823529411764705,0,0,106.0,1,Low Risk,663.3000000000001,0,42.0
2636-ALXXZ,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,7,50.5,353.5,17.0,5,3.0,18.33,3.67,44.2,1,1,1,1,0,0,1,1,34.8,0.9998563424795287,19.114192495921692,Medium,0,0,0,0,1,0,1,0,1,1,0,New (0-6m),34.8,3.5,176.75,1,0,0.8333333333333334,1.5,0,0,120.035,5,High Risk,69.6,0,25.689999999999998
7774-OJSXI,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes,50,62.04,3101.77,29.06,6,6.0,39.33,3.0,80.6,1,1,1,0,0,0,1,1,95.8265625,29.638990914363035,32.84923076923077,High,4,1,1,0,0,1,1,0,0,0,0,Mature (2-4y),95.8265625,1.5625,96.9303125,0,1,1.0,0.1875,0,1,95.33500000000001,2,Medium Risk,3206.9500000000003,124,150.0
7786-WBJYI,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes,18,68.21,1227.7,33.61,5,7.0,52.0,3.14,49.5,1,1,1,0,0,0,0,1,61.11,3.919317598768599,20.51732954545455,High,1,1,0,0,1,0,0,1,0,1,0,New (0-6m),61.11,3.6,245.54000000000002,0,0,0.8333333333333334,1.4,0,1,88.9,2,Medium Risk,311.8,4,56.52
0136-IFMYD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,46,61.69,2837.86,28.41,6,1.0,48.0,2.0,84.8,0,1,1,1,1,0,1,1,109.06071428571428,69.42751909785376,39.126842105263165,High,5,1,1,1,0,1,1,0,0,0,1,Veteran (4y+),109.06071428571428,0.6571428571428571,40.54085714285714,0,1,1.0,0.014285714285714285,1,0,93.5,2,Medium Risk,7586.55,345,92.0
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,48,62.22,2986.65,29.9,6,2.0,42.0,3.0,81.4,0,1,1,1,0,0,0,1,93.66666666666667,38.55002110595188,29.105932203389827,High,2,0,1,0,1,0,1,0,1,0,1,Mature (2-4y),93.66666666666667,1.2307692307692308,76.58076923076923,0,1,1.0,0.05128205128205128,0,0,104.0,3,Medium Risk,3600.5,76,144.0
9643-AVVWI,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,6,51.18,307.09,32.33,5,3.0,14.0,3.33,42.8,0,1,1,0,1,1,1,1,60.325,3.015873015873016,21.985,High,2,1,0,1,1,0,1,0,1,1,0,New (0-6m),60.325,1.5,76.7725,1,0,0.8333333333333334,0.75,0,0,118.8,3,Medium Risk,240.0,6,19.98
0253-ZTEOB,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,30,51.32,1539.47,28.4,6,0.0,0.0,5.0,81.3,0,1,1,0,1,1,0,0,78.9857142857143,48.58523725834797,15.314062500000006,High,4,1,1,1,0,1,1,0,0,0,1,Mature (2-4y),78.9857142857143,0.6122448979591837,31.417755102040818,1,0,1.0,0.0,0,0,150.0,2,Medium Risk,3823.2000000000003,192,150.0
2706-QZIHY,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No,20,48.84,976.71,25.8,6,1.0,30.0,4.0,62.2,0,1,0,0,1,0,0,1,24.24375,15.386751289170963,-35.39242424242424,Low,0,0,0,0,0,1,0,0,0,0,0,Established (1-2y),24.24375,1.25,61.044375,1,0,1.0,0.0625,0,0,122.5,2,Medium Risk,378.0,0,80.0
6061-PQHMK,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,No,5,73.12,365.6,37.6,4,0.0,0.0,5.0,49.9,0,1,0,0,0,0,0,0,20.28846153846154,26.494224008036163,-39.74810126582278,Low,0,0,0,0,0,1,0,1,0,0,0,Mature (2-4y),20.28846153846154,0.19230769230769232,14.061538461538463,1,0,0.6666666666666666,0.0,0,0,150.0,2,Medium Risk,497.49999999999994,0,25.0
9885-CSMWE,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,Yes,11,66.9,735.9,31.91,6,5.0,31.0,2.8,48.1,1,1,1,1,0,0,0,1,39.225,0.9998725465205199,27.9641924959217,High,1,0,1,0,1,0,1,0,1,1,0,New (0-6m),39.225,5.5,367.95,1,0,1.0,2.5,1,1,100.0,5,High Risk,78.45,1,30.799999999999997
6137-MFAJN,Female,0,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,14,58.94,825.12,28.07,6,0.0,0.0,5.0,71.7,0,0,1,0,0,0,1,0,42.95,46.966079000223175,-19.535937500000003,Medium,3,1,1,0,1,0,1,0,1,0,1,Mature (2-4y),42.95,0.2857142857142857,16.83918367346939,0,0,1.0,0.0,0,0,150.0,2,Medium Risk,2150.3999999999996,144,70.0
9122-UMROB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,15,43.41,651.12,30.4,6,3.0,24.67,4.33,56.6,0,1,0,0,0,0,0,1,10.15,0.9995076317085179,-30.1858075040783,Low,0,0,0,0,1,0,0,0,0,1,0,New (0-6m),10.15,7.5,325.56,1,0,1.0,1.5,0,0,123.465,3,Medium Risk,20.3,0,64.95
4232-JGKIY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,13,53.8,699.35,21.31,5,2.0,11.0,2.0,41.1,0,1,0,0,0,0,0,1,9.6,0.9994794377928161,-31.285807504078303,Low,0,0,0,0,1,0,1,0,1,1,0,New (0-6m),9.6,6.5,349.675,1,0,0.8333333333333334,1.0,1,0,109.5,5,High Risk,19.2,0,26.0
2402-TAIRZ,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,25,64.64,1615.9,29.48,6,1.0,29.0,1.0,59.3,0,1,1,0,0,0,0,1,79.45,37.71046714963777,15.149999999999991,High,2,1,0,0,0,1,1,0,0,0,1,Mature (2-4y),79.45,0.6578947368421053,42.52368421052632,0,0,1.0,0.02631578947368421,1,0,93.0,3,Medium Risk,2961.85,74,25.0
9659-ZTWSM,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,26,60.91,1583.64,25.77,6,2.0,68.0,2.0,71.9,0,1,1,1,1,0,1,1,105.25298507462686,65.6850782414307,31.286516853932582,High,5,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),105.25298507462686,0.3880597014925373,23.63641791044776,0,0,1.0,0.029850746268656716,1,0,90.0,1,Low Risk,7085.099999999999,330,52.0
9139-TWBAS,Female,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,20,56.02,1120.39,25.6,6,1.0,92.0,4.0,65.2,0,0,1,0,1,0,0,1,44.092592592592595,24.87463435018805,-16.800632911392405,Medium,4,1,1,0,0,1,0,1,0,0,0,Mature (2-4y),44.092592592592595,0.7407407407407407,41.49592592592593,0,0,1.0,0.037037037037037035,0,0,112.5,0,Low Risk,1244.1000000000001,104,80.0
6685-GBWJZ,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,30,61.52,1845.46,28.9,6,3.0,38.67,4.0,81.5,0,1,1,0,1,0,0,1,69.5125,62.82728428188109,-3.097916666666663,High,4,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),69.5125,0.46875,28.8353125,0,0,1.0,0.046875,0,0,113.16499999999999,0,Low Risk,4460.4,252,120.0
5016-ETTFF,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,5,63.6,318.0,27.0,3,2.0,22.5,3.0,32.8,1,0,1,0,0,0,0,1,23.204545454545453,8.64961030159268,-29.324568965517237,Low,1,1,0,0,1,0,0,0,0,0,0,Growing (6-12m),23.204545454545453,0.45454545454545453,28.90909090909091,1,0,0.5,0.18181818181818182,0,0,113.75,2,Medium Risk,295.0,10,15.0
3866-MDTUB,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,20,59.04,1180.75,28.8,6,3.0,18.33,2.67,53.2,1,1,1,0,0,0,1,1,48.96666666666667,2.076031656302996,13.543697478991596,High,3,1,1,0,1,0,1,0,1,1,0,New (0-6m),48.96666666666667,6.666666666666667,393.5833333333333,0,0,1.0,1.0,1,0,110.035,3,Medium Risk,141.5,6,53.4
